107483,106980,107618,108713,,,,,,,,,,,,
113271,113603,113541,114031,,,,,,,,,,,,
21898,22193,21802,21823,,,,,,,,,,,,
27164,26977,25442,26111,,,,,,,,,,,,
32198,31658,31075,31779,,,,,,,,,,,,
36103,35561,35558,35397,,,,,,,,,,,,
40244,41734,41012,40218,,,,,,,,,,,,
43604,45539,45281,46495,,,,,,,,,,,,
50143,49890,50838,51186,,,,,,,,,,,,
56248,54817,55767,53358,,,,,,,,,,,,
60211,60062,61913,59117,,,,,,,,,,,,
65033,63517,65323,64990,,,,,,,,,,,,
70085,70422,71165,69683,,,,,,,,,,,,
73584,74037,74356,75246,,,,,,,,,,,,
81622,80049,79261,79680,,,,,,,,,,,,
83624,83111,84594,83564,,,,,,,,,,,,
89637,88437,90225,89843,,,,,,,,,,,,
94245,93700,92587,94472,,,,,,,,,,,,
98637,98287,98198,98226,,,,,,,,,,,,
102604,104084,103190,101348,,,,,,,,,,,,
109258,108497,108828,107008,,,,,,,,,,,,
112755,112492,110054,113333,,,,,,,,,,,,
21775,22495,21559,21254,,,,,,,,,,,,
26153,27029,26207,26379,,,,,,,,,,,,
31580,30801,30770,31159,,,,,,,,,,,,
36236,36473,35576,35928,,,,,,,,,,,,
41819,41163,41594,41140,,,,,,,,,,,,
45040,44819,45341,45872,,,,,,,,,,,,
50839,50493,50181,50595,,,,,,,,,,,,
56218,54333,55212,55395,,,,,,,,,,,,
59667,60405,61009,60331,,,,,,,,,,,,
66750,64148,65038,65287,,,,,,,,,,,,
70518,69147,70630,69659,,,,,,,,,,,,
72382,72636,74527,74461,,,,,,,,,,,,
79297,79453,80000,79038,,,,,,,,,,,,
84668,83351,84333,84136,,,,,,,,,,,,
88845,88050,88916,89448,,,,,,,,,,,,
93251,92930,92717,93855,,,,,,,,,,,,
100079,96796,97974,99173,,,,,,,,,,,,
102695,103322,102027,102656,,,,,,,,,,,,
108020,106682,108336,106248,,,,,,,,,,,,
112201,113729,113412,112433,,,,,,,,,,,,
22427,21541,20876,21669,,,,,,,,,,,,
25969,26555,26967,27465,,,,,,,,,,,,
31229,31557,30647,31354,,,,,,,,,,,,
36353,35798,35725,36823,,,,,,,,,,,,
41071,40060,40652,41018,,,,,,,,,,,,
46101,46109,46228,45594,,,,,,,,,,,,
50807,50538,50784,50215,,,,,,,,,,,,
55831,54818,55505,54985,,,,,,,,,,,,
60741,61479,59929,59064,,,,,,,,,,,,
64166,65078,65780,66576,,,,,,,,,,,,
69633,69290,68667,69730,,,,,,,,,,,,
74996,73813,74611,74178,,,,,,,,,,,,
79670,80487,80287,79208,,,,,,,,,,,,
83844,83710,84416,84716,,,,,,,,,,,,
89305,88505,88902,88870,,,,,,,,,,,,
92762,92539,93491,94829,,,,,,,,,,,,
96537,98469,98732,97755,,,,,,,,,,,,
103801,101740,102336,102750,,,,,,,,,,,,
106823,107719,108795,109204,,,,,,,,,,,,
111851,111017,113387,111914,,,,,,,,,,,,
22330,21783,21714,21459,,,,,,,,,,,,
27168,26103,25591,26616,,,,,,,,,,,,
30884,31100,31538,31164,,,,,,,,,,,,
35552,36474,36291,36591,,,,,,,,,,,,
42311,41094,41364,40649,,,,,,,,,,,,
46243,45068,45311,44553,,,,,,,,,,,,
49710,49220,51294,51553,,,,,,,,,,,,
56601,54274,54994,54794,,,,,,,,,,,,
60830,59667,60741,58340,,,,,,,,,,,,
66019,64597,65895,63451,,,,,,,,,,,,
69622,69005,69015,70521,,,,,,,,,,,,
73992,74950,75276,74195,,,,,,,,,,,,
78846,79215,79082,77745,,,,,,,,,,,,
85478,83881,86881,84186,,,,,,,,,,,,
88067,89253,89160,90125,,,,,,,,,,,,
93298,93838,93210,93468,,,,,,,,,,,,
99370,98729,99363,99236,,,,,,,,,,,,
102244,102769,104106,101251,,,,,,,,,,,,
107852,106638,107751,107314,,,,,,,,,,,,
112671,113303,113933,113464,,,,,,,,,,,,
20782,22100,22040,21481,,,,,,,,,,,,
26436,27302,26885,27324,,,,,,,,,,,,
31231,31594,30706,31368,,,,,,,,,,,,
36077,35779,36754,35968,,,,,,,,,,,,
40329,40929,40322,39825,,,,,,,,,,,,
44260,45114,46222,46029,,,,,,,,,,,,
50015,50109,50440,49516,,,,,,,,,,,,
55824,55320,55043,54038,,,,,,,,,,,,
60441,59736,59544,60041,,,,,,,,,,,,
65571,64118,64902,64767,,,,,,,,,,,,
70696,70033,69824,69403,,,,,,,,,,,,
73427,74584,73078,73237,,,,,,,,,,,,
79738,79113,80320,80162,,,,,,,,,,,,
84257,82865,85217,83594,,,,,,,,,,,,
89240,88807,90823,87949,,,,,,,,,,,,
94861,93346,94133,93482,,,,,,,,,,,,
98982,96496,97285,97766,,,,,,,,,,,,
102573,103414,104350,104968,,,,,,,,,,,,
107841,106922,107284,109259,,,,,,,,,,,,
112229,112082,114168,112398,,,,,,,,,,,,
20739,22493,21991,21277,,,,,,,,,,,,
25990,25756,27230,26938,,,,,,,,,,,,
31739,30694,31815,31037,,,,,,,,,,,,
36225,35172,35887,36023,,,,,,,,,,,,
42354,41006,40457,42344,,,,,,,,,,,,
44405,46040,45246,45999,,,,,,,,,,,,
51364,51072,50537,49837,,,,,,,,,,,,
55121,55063,56379,55525,,,,,,,,,,,,
59893,60019,60496,59930,,,,,,,,,,,,
66299,64300,66053,63891,,,,,,,,,,,,
68808,69804,68895,69869,,,,,,,,,,,,
74085,73608,73489,74646,,,,,,,,,,,,
79454,78873,78384,78130,,,,,,,,,,,,
84299,85494,84545,84530,,,,,,,,,,,,
87049,89549,89141,88677,,,,,,,,,,,,
94627,92323,92793,94133,,,,,,,,,,,,
97761,97697,99125,97362,,,,,,,,,,,,
104092,104973,103960,103880,,,,,,,,,,,,
109683,108238,109325,107702,,,,,,,,,,,,
114139,112809,113116,112817,,,,,,,,,,,,
22285,21680,21313,20709,,,,,,,,,,,,
26067,26475,25519,27095,,,,,,,,,,,,
31945,31880,31406,31448,,,,,,,,,,,,
36559,36450,34702,36160,,,,,,,,,,,,
40368,41510,41438,41680,,,,,,,,,,,,
46115,45825,45353,46263,,,,,,,,,,,,
50138,50913,50283,51143,,,,,,,,,,,,
55028,55319,55556,55971,,,,,,,,,,,,
60648,59574,60572,59849,,,,,,,,,,,,
64418,65463,64260,64052,,,,,,,,,,,,
69511,69663,69807,69947,,,,,,,,,,,,
74987,75499,73125,73772,,,,,,,,,,,,
79447,79878,78964,79972,,,,,,,,,,,,
83757,83066,82625,83962,,,,,,,,,,,,
89811,89367,88671,88153,,,,,,,,,,,,
94825,93108,94425,93755,,,,,,,,,,,,
98046,99084,98421,98435,,,,,,,,,,,,
102896,103153,99466,102155,,,,,,,,,,,,
107996,107394,106239,109758,,,,,,,,,,,,
111369,112275,113251,113473,,,,,,,,,,,,
40612,59935,50114,51362,,,,,,,,,,,,
46583,67238,56653,55912,,,,,,,,,,,,
50426,73066,59564,62375,,,,,,,,,,,,
56653,75179,65982,66467,,,,,,,,,,,,
60810,83154,70789,68807,,,,,,,,,,,,
67403,87858,76874,75456,,,,,,,,,,,,
70602,89991,81326,79485,,,,,,,,,,,,
76120,92475,84580,83070,,,,,,,,,,,,
79359,98815,90216,88331,,,,,,,,,,,,
86191,103704,94227,92600,,,,,,,,,,,,
89941,108528,99451,99517,,,,,,,,,,,,
95511,112482,103952,102547,,,,,,,,,,,,
99418,117776,108994,110199,,,,,,,,,,,,
103408,123605,113200,112626,,,,,,,,,,,,
108966,129843,119538,117595,,,,,,,,,,,,
114523,134900,123044,121728,,,,,,,,,,,,
118150,137374,127693,128541,,,,,,,,,,,,
123310,142360,130288,132227,,,,,,,,,,,,
127992,147547,136969,137115,,,,,,,,,,,,
133364,151448,143052,141328,,,,,,,,,,,,
33737,58857,37866,38540,,,,,,,,,,,,
39850,66853,42165,42645,,,,,,,,,,,,
44356,68750,49479,48187,,,,,,,,,,,,
49666,75155,52974,52741,,,,,,,,,,,,
55143,80208,57667,57932,,,,,,,,,,,,
60010,84813,61653,61790,,,,,,,,,,,,
65172,90180,66007,68351,,,,,,,,,,,,
68927,91303,70452,73541,,,,,,,,,,,,
73394,100439,77832,77680,,,,,,,,,,,,
79609,104980,82360,82242,,,,,,,,,,,,
83289,109559,86739,87767,,,,,,,,,,,,
87486,114599,89841,90370,,,,,,,,,,,,
90646,117951,96370,94471,,,,,,,,,,,,
96661,122577,99955,101334,,,,,,,,,,,,
101594,128366,104289,105899,,,,,,,,,,,,
106231,132156,110371,109729,,,,,,,,,,,,
110866,137000,115737,114860,,,,,,,,,,,,
115448,141983,119242,119760,,,,,,,,,,,,
121322,146116,124577,124611,,,,,,,,,,,,
126011,152153,129960,128280,,,,,,,,,,,,
31606,60931,30459,33307,,,,,,,,,,,,
36396,68270,36332,37525,,,,,,,,,,,,
39560,69439,41974,42805,,,,,,,,,,,,
46692,75873,47036,47163,,,,,,,,,,,,
49910,81337,53110,52177,,,,,,,,,,,,
54645,83041,55877,57331,,,,,,,,,,,,
59146,89597,61122,61844,,,,,,,,,,,,
64016,94836,66751,67226,,,,,,,,,,,,
69352,100297,71451,71492,,,,,,,,,,,,
74685,102928,74436,74613,,,,,,,,,,,,
78536,108795,80851,82139,,,,,,,,,,,,
82803,114801,83868,86211,,,,,,,,,,,,
89267,117571,90240,90457,,,,,,,,,,,,
93719,122877,93945,94680,,,,,,,,,,,,
97413,127500,98157,98461,,,,,,,,,,,,
102158,132246,105713,103831,,,,,,,,,,,,
107066,137012,109477,109575,,,,,,,,,,,,
110539,141638,112538,112423,,,,,,,,,,,,
118043,146679,118783,119138,,,,,,,,,,,,
120954,152443,123499,122162,,,,,,,,,,,,
29729,59655,28371,27897,,,,,,,,,,,,
31496,67152,34972,33949,,,,,,,,,,,,
38713,71893,38001,38645,,,,,,,,,,,,
42484,72634,43593,42635,,,,,,,,,,,,
47355,77811,49016,49197,,,,,,,,,,,,
52358,82393,53736,52264,,,,,,,,,,,,
57652,85793,57448,57922,,,,,,,,,,,,
61342,92639,63137,62884,,,,,,,,,,,,
66887,96819,66128,67494,,,,,,,,,,,,
71895,104191,72738,71635,,,,,,,,,,,,
75060,109129,77687,78062,,,,,,,,,,,,
81940,113519,81311,82019,,,,,,,,,,,,
86125,116970,86693,87642,,,,,,,,,,,,
90973,121574,90466,90942,,,,,,,,,,,,
96248,128797,96623,96135,,,,,,,,,,,,
100032,130883,102166,101116,,,,,,,,,,,,
105864,139496,107022,107032,,,,,,,,,,,,
108702,142183,111005,111658,,,,,,,,,,,,
113888,145791,114956,115685,,,,,,,,,,,,
120174,151399,120458,119433,,,,,,,,,,,,
27361,61378,27232,26928,,,,,,,,,,,,
31296,66205,31325,32150,,,,,,,,,,,,
36912,68704,36280,36416,,,,,,,,,,,,
42284,73926,42806,41994,,,,,,,,,,,,
47741,81653,46414,46164,,,,,,,,,,,,
51714,86726,50819,50775,,,,,,,,,,,,
55670,88488,55942,56712,,,,,,,,,,,,
62342,92775,62030,61760,,,,,,,,,,,,
65930,97855,65269,66814,,,,,,,,,,,,
70085,101533,72726,72526,,,,,,,,,,,,
74604,107668,74874,77166,,,,,,,,,,,,
79819,114257,80633,81496,,,,,,,,,,,,
86228,116500,84574,86403,,,,,,,,,,,,
89376,122753,89753,88534,,,,,,,,,,,,
94509,126164,93584,94897,,,,,,,,,,,,
99052,130817,99856,98371,,,,,,,,,,,,
103870,138410,103975,103119,,,,,,,,,,,,
108391,141441,108990,108276,,,,,,,,,,,,
115457,147796,114253,114233,,,,,,,,,,,,
118276,152687,116387,119138,,,,,,,,,,,,
25665,23489,25789,23590,,,,,,,,,,,,
30664,28937,29568,28041,,,,,,,,,,,,
34979,33854,35012,32744,,,,,,,,,,,,
40675,38204,41013,37330,,,,,,,,,,,,
45192,41912,44943,42182,,,,,,,,,,,,
50752,48589,50513,46593,,,,,,,,,,,,
54530,51820,55046,51934,,,,,,,,,,,,
59308,57194,59971,56985,,,,,,,,,,,,
64829,61322,65687,61029,,,,,,,,,,,,
69801,66437,69808,66642,,,,,,,,,,,,
74137,72523,74569,71285,,,,,,,,,,,,
78937,77279,80171,76031,,,,,,,,,,,,
83693,80765,85144,82465,,,,,,,,,,,,
88602,85589,87943,86374,,,,,,,,,,,,
94022,90199,94409,90883,,,,,,,,,,,,
98786,95488,97975,95237,,,,,,,,,,,,
102122,100052,102411,98265,,,,,,,,,,,,
108294,104409,106397,104860,,,,,,,,,,,,
112392,110354,113617,110970,,,,,,,,,,,,
117670,114937,115378,114306,,,,,,,,,,,,
25495,24020,24031,21077,,,,,,,,,,,,
29043,28232,29670,26145,,,,,,,,,,,,
33948,33341,32819,30559,,,,,,,,,,,,
38487,37615,38748,34982,,,,,,,,,,,,
44704,43122,43973,39974,,,,,,,,,,,,
49208,46870,49066,46015,,,,,,,,,,,,
53439,52746,54459,50089,,,,,,,,,,,,
60040,57320,59117,55406,,,,,,,,,,,,
64100,62726,64647,59754,,,,,,,,,,,,
68372,66637,68813,64970,,,,,,,,,,,,
73023,72772,75099,68711,,,,,,,,,,,,
79087,76078,77509,74180,,,,,,,,,,,,
82965,80477,84133,80264,,,,,,,,,,,,
88323,84683,86827,83994,,,,,,,,,,,,
92920,91162,92533,88330,,,,,,,,,,,,
96968,95169,94422,93890,,,,,,,,,,,,
102717,98966,101636,96937,,,,,,,,,,,,
106454,106262,105220,102948,,,,,,,,,,,,
110867,108067,112308,108939,,,,,,,,,,,,
117876,113062,117562,113690,,,,,,,,,,,,
24465,23799,24566,21944,,,,,,,,,,,,
30050,28676,28541,27052,,,,,,,,,,,,
34133,33740,34553,31010,,,,,,,,,,,,
39776,38456,38309,36653,,,,,,,,,,,,
44162,42823,42793,40965,,,,,,,,,,,,
48048,47664,49618,46485,,,,,,,,,,,,
54007,51870,53214,51031,,,,,,,,,,,,
58338,57895,57289,55613,,,,,,,,,,,,
63668,61607,62386,60416,,,,,,,,,,,,
68204,67516,68967,65355,,,,,,,,,,,,
71767,71416,73407,70430,,,,,,,,,,,,
76386,75792,77626,74319,,,,,,,,,,,,
82295,81383,81695,79285,,,,,,,,,,,,
87936,84943,86465,84143,,,,,,,,,,,,
92325,90515,92550,88546,,,,,,,,,,,,
95362,95089,96775,92917,,,,,,,,,,,,
101082,99623,99080,97440,,,,,,,,,,,,
107500,104726,105707,102795,,,,,,,,,,,,
111744,109447,111107,108700,,,,,,,,,,,,
115862,114002,114732,111828,,,,,,,,,,,,
23511,23922,23574,22282,,,,,,,,,,,,
28007,28872,27956,25459,,,,,,,,,,,,
33868,32335,33560,31460,,,,,,,,,,,,
38407,38130,39479,35485,,,,,,,,,,,,
42542,43495,44154,41403,,,,,,,,,,,,
48152,47633,47941,45888,,,,,,,,,,,,
53126,52668,52648,49695,,,,,,,,,,,,
57862,56490,57594,56695,,,,,,,,,,,,
62113,63162,62782,59929,,,,,,,,,,,,
67268,66650,68074,64943,,,,,,,,,,,,
71720,72495,73210,70197,,,,,,,,,,,,
76054,76561,77045,73851,,,,,,,,,,,,
81894,80436,82419,79222,,,,,,,,,,,,
85680,86164,86751,84790,,,,,,,,,,,,
91188,91176,90612,88852,,,,,,,,,,,,
96898,95124,96519,94175,,,,,,,,,,,,
100898,100091,101525,97167,,,,,,,,,,,,
105927,106250,105102,103285,,,,,,,,,,,,
110403,110463,110313,108296,,,,,,,,,,,,
114371,113925,114563,113992,,,,,,,,,,,,
23816,24264,23368,21704,,,,,,,,,,,,
28822,27795,27982,26233,,,,,,,,,,,,
32049,32677,32585,31522,,,,,,,,,,,,
38290,38915,38626,36042,,,,,,,,,,,,
42484,43366,42678,40401,,,,,,,,,,,,
46617,47471,46774,46676,,,,,,,,,,,,
52033,52552,53272,50857,,,,,,,,,,,,
57383,56529,56455,55055,,,,,,,,,,,,
61495,62275,62179,59344,,,,,,,,,,,,
66773,65447,67700,64798,,,,,,,,,,,,
71110,71738,72433,68404,,,,,,,,,,,,
76733,75675,76333,74706,,,,,,,,,,,,
81410,81378,82646,78634,,,,,,,,,,,,
86218,85433,87411,84085,,,,,,,,,,,,
89667,90260,90394,87435,,,,,,,,,,,,
95024,95725,94074,93152,,,,,,,,,,,,
100812,101650,99430,97707,,,,,,,,,,,,
107291,105817,103844,104043,,,,,,,,,,,,
110828,109965,110433,108312,,,,,,,,,,,,
113687,113723,114327,111834,,,,,,,,,,,,
22278,22466,22342,21399,,,,,,,,,,,,
27371,27181,27643,26204,,,,,,,,,,,,
32574,30221,32408,30942,,,,,,,,,,,,
37953,36843,38069,35424,,,,,,,,,,,,
42999,40982,42763,40639,,,,,,,,,,,,
48309,45431,46985,45896,,,,,,,,,,,,
51153,49333,51379,49944,,,,,,,,,,,,
56722,54180,57887,55439,,,,,,,,,,,,
62889,59841,62233,59920,,,,,,,,,,,,
67536,65177,66583,64306,,,,,,,,,,,,
72217,68462,72706,70529,,,,,,,,,,,,
76223,73593,75850,75143,,,,,,,,,,,,
80249,79238,81300,79292,,,,,,,,,,,,
86148,82867,86312,83342,,,,,,,,,,,,
91328,86661,91066,88337,,,,,,,,,,,,
95715,93145,95975,93825,,,,,,,,,,,,
100482,98076,100466,99896,,,,,,,,,,,,
103893,104072,105684,104608,,,,,,,,,,,,
110122,108728,108826,107907,,,,,,,,,,,,
113783,113085,114354,112483,,,,,,,,,,,,
23924,22747,22439,21821,,,,,,,,,,,,
27358,26596,27342,27313,,,,,,,,,,,,
32957,31430,32014,31593,,,,,,,,,,,,
38015,36038,37355,35876,,,,,,,,,,,,
42118,40876,42290,41688,,,,,,,,,,,,
47227,45429,46434,46078,,,,,,,,,,,,
49903,50917,52001,49619,,,,,,,,,,,,
56285,55264,56819,55881,,,,,,,,,,,,
61190,59151,61697,60129,,,,,,,,,,,,
66391,64682,66582,65377,,,,,,,,,,,,
70813,69296,72028,69777,,,,,,,,,,,,
76978,74996,76140,74898,,,,,,,,,,,,
81506,79497,80133,80321,,,,,,,,,,,,
83836,84284,85810,82926,,,,,,,,,,,,
88594,90203,89495,89134,,,,,,,,,,,,
94606,94619,95469,94299,,,,,,,,,,,,
100554,99431,99736,99273,,,,,,,,,,,,
105399,102055,103228,102516,,,,,,,,,,,,
110329,107492,108349,106819,,,,,,,,,,,,
112779,111010,112656,112771,,,,,,,,,,,,
22678,21732,22138,21556,,,,,,,,,,,,
27497,26517,27189,26420,,,,,,,,,,,,
31569,32141,31540,31136,,,,,,,,,,,,
36187,35388,37723,36455,,,,,,,,,,,,
42079,42400,41774,41296,,,,,,,,,,,,
46961,45416,46363,46811,,,,,,,,,,,,
50669,50649,50989,50386,,,,,,,,,,,,
56361,55912,56426,54649,,,,,,,,,,,,
61170,59717,61465,60191,,,,,,,,,,,,
68400,64651,66939,65962,,,,,,,,,,,,
69787,71532,71457,71189,,,,,,,,,,,,
76687,75033,75224,73102,,,,,,,,,,,,
81203,78718,79976,79157,,,,,,,,,,,,
85119,83373,85477,82826,,,,,,,,,,,,
89918,88433,90333,87605,,,,,,,,,,,,
94404,93077,94772,93430,,,,,,,,,,,,
99665,98793,97568,99104,,,,,,,,,,,,
103803,103761,104420,103433,,,,,,,,,,,,
109361,106399,108782,108160,,,,,,,,,,,,
113746,110767,113570,110975,,,,,,,,,,,,
23203,21710,22735,21135,,,,,,,,,,,,
27611,26512,27711,27649,,,,,,,,,,,,
31416,31265,31867,31265,,,,,,,,,,,,
36837,36536,37250,36149,,,,,,,,,,,,
42026,40852,41328,41012,,,,,,,,,,,,
46704,47361,47410,45907,,,,,,,,,,,,
51230,51863,51228,50348,,,,,,,,,,,,
56281,55865,55138,55715,,,,,,,,,,,,
60290,60429,61744,59746,,,,,,,,,,,,
64986,65954,66005,64831,,,,,,,,,,,,
71055,69740,69792,70032,,,,,,,,,,,,
74210,72512,76864,74671,,,,,,,,,,,,
78904,78418,80741,77550,,,,,,,,,,,,
85026,82780,85113,84899,,,,,,,,,,,,
89113,88177,89470,88895,,,,,,,,,,,,
94922,92994,94912,94359,,,,,,,,,,,,
99107,98164,101161,98528,,,,,,,,,,,,
103222,101432,104661,103741,,,,,,,,,,,,
107989,107173,109762,109474,,,,,,,,,,,,
112334,113236,114428,113392,,,,,,,,,,,,
21691,22295,22541,22742,,,,,,,,,,,,
27097,27775,28173,26358,,,,,,,,,,,,
32686,32860,30959,30635,,,,,,,,,,,,
36752,36508,36173,35945,,,,,,,,,,,,
41365,41802,41029,41389,,,,,,,,,,,,
46324,46030,46089,45339,,,,,,,,,,,,
51714,50691,52044,50596,,,,,,,,,,,,
56454,56022,54932,55618,,,,,,,,,,,,
60705,60226,61355,60464,,,,,,,,,,,,
67248,65671,65477,63865,,,,,,,,,,,,
71439,68634,70404,69332,,,,,,,,,,,,
74374,75488,74072,75236,,,,,,,,,,,,
79705,79288,80248,77611,,,,,,,,,,,,
83666,85092,85398,84785,,,,,,,,,,,,
89755,88961,90006,87078,,,,,,,,,,,,
93847,92785,94891,92965,,,,,,,,,,,,
98922,98287,99969,99247,,,,,,,,,,,,
103613,103040,102302,103460,,,,,,,,,,,,
108891,107172,110238,107500,,,,,,,,,,,,
112231,113302,113640,112936,,,,,,,,,,,,
21865,21781,21833,22229,,,,,,,,,,,,
27640,26060,26547,26588,,,,,,,,,,,,
31067,31369,32244,31912,,,,,,,,,,,,
36868,36500,36526,36540,,,,,,,,,,,,
40731,39750,41500,41082,,,,,,,,,,,,
45488,44900,46643,45990,,,,,,,,,,,,
50291,51360,51141,50176,,,,,,,,,,,,
54918,55960,56634,55632,,,,,,,,,,,,
60131,60491,59904,59843,,,,,,,,,,,,
65327,64454,66568,63889,,,,,,,,,,,,
71883,69660,71280,68744,,,,,,,,,,,,
75757,75252,76029,74862,,,,,,,,,,,,
79996,79652,80266,79040,,,,,,,,,,,,
84443,84325,85709,85085,,,,,,,,,,,,
90128,89371,89639,89655,,,,,,,,,,,,
94376,93370,95221,93020,,,,,,,,,,,,
99425,98478,98637,96983,,,,,,,,,,,,
103782,102065,103171,102944,,,,,,,,,,,,
107579,108025,110122,107807,,,,,,,,,,,,
114460,113180,111996,112844,,,,,,,,,,,,
22376,22328,22194,22015,,,,,,,,,,,,
26799,25941,27084,26034,,,,,,,,,,,,
31066,31114,31611,31941,,,,,,,,,,,,
36718,35765,34767,36212,,,,,,,,,,,,
41197,40865,42240,41556,,,,,,,,,,,,
45449,46557,46927,44924,,,,,,,,,,,,
49399,50512,50994,51054,,,,,,,,,,,,
56634,54778,54154,54626,,,,,,,,,,,,
59940,59601,60576,59605,,,,,,,,,,,,
65442,64854,64928,66308,,,,,,,,,,,,
68967,69608,69907,70320,,,,,,,,,,,,
75259,74830,74442,73630,,,,,,,,,,,,
79827,77718,79870,78890,,,,,,,,,,,,
84774,82037,84434,84904,,,,,,,,,,,,
89956,88906,88439,88551,,,,,,,,,,,,
93089,93281,94707,93354,,,,,,,,,,,,
99334,98633,97811,98533,,,,,,,,,,,,
103074,104293,103963,103731,,,,,,,,,,,,
108544,107065,108308,107727,,,,,,,,,,,,
112927,112562,113021,112515,,,,,,,,,,,,
20774,22877,21805,21745,,,,,,,,,,,,
26753,26382,27087,26539,,,,,,,,,,,,
33222,30889,30414,30740,,,,,,,,,,,,
35841,36519,36382,36570,,,,,,,,,,,,
41334,41761,41442,40931,,,,,,,,,,,,
47215,46899,45235,46936,,,,,,,,,,,,
50772,51363,52724,49875,,,,,,,,,,,,
56069,56523,55409,55198,,,,,,,,,,,,
60916,59261,61517,59577,,,,,,,,,,,,
66332,63760,64070,64732,,,,,,,,,,,,
71158,69934,69388,69405,,,,,,,,,,,,
75050,74056,75876,75012,,,,,,,,,,,,
78732,78797,80355,80386,,,,,,,,,,,,
84810,83776,85163,84079,,,,,,,,,,,,
88498,90355,89327,89521,,,,,,,,,,,,
93343,93088,92766,91923,,,,,,,,,,,,
99045,98330,100562,99642,,,,,,,,,,,,
105143,103473,103291,103868,,,,,,,,,,,,
109116,106956,107068,108224,,,,,,,,,,,,
112781,113224,112993,113551,,,,,,,,,,,,
22400,22329,21586,22674,,,,,,,,,,,,
26367,26788,26342,26625,,,,,,,,,,,,
31489,31028,31495,31411,,,,,,,,,,,,
36619,36856,36029,35720,,,,,,,,,,,,
40798,40890,42096,41272,,,,,,,,,,,,
45957,45565,44640,46212,,,,,,,,,,,,
51309,49820,51096,50801,,,,,,,,,,,,
55914,54548,54565,53887,,,,,,,,,,,,
61426,61031,60123,59841,,,,,,,,,,,,
64625,64329,64900,64244,,,,,,,,,,,,
69869,69166,69772,68819,,,,,,,,,,,,
74096,74742,73536,74431,,,,,,,,,,,,
79937,79373,81094,79296,,,,,,,,,,,,
83318,84048,85002,85028,,,,,,,,,,,,
89381,87300,87987,88915,,,,,,,,,,,,
94616,94594,95078,92931,,,,,,,,,,,,
100266,99479,99650,97983,,,,,,,,,,,,
102403,102941,101989,102775,,,,,,,,,,,,
107654,108537,107929,107725,,,,,,,,,,,,
112619,112522,113661,114334,,,,,,,,,,,,
21358,22314,22748,21894,,,,,,,,,,,,
26117,26474,27472,26792,,,,,,,,,,,,
30705,31332,30797,31171,,,,,,,,,,,,
36442,35727,36679,36127,,,,,,,,,,,,
41176,41575,42397,39384,,,,,,,,,,,,
44988,45935,46100,46074,,,,,,,,,,,,
50557,49996,50728,51546,,,,,,,,,,,,
54362,55314,55053,55912,,,,,,,,,,,,
61541,60817,60663,60162,,,,,,,,,,,,
65187,64073,64247,65253,,,,,,,,,,,,
70194,70059,69678,70376,,,,,,,,,,,,
73878,74769,75030,74042,,,,,,,,,,,,
81262,79231,78919,78972,,,,,,,,,,,,
84717,83442,84528,82698,,,,,,,,,,,,
89963,88760,89209,87965,,,,,,,,,,,,
94335,92397,94688,93424,,,,,,,,,,,,
99035,99060,98762,98424,,,,,,,,,,,,
103387,102992,104565,102318,,,,,,,,,,,,
107428,108553,107996,107117,,,,,,,,,,,,
112792,111955,113719,111464,,,,,,,,,,,,
21892,22106,21590,20793,,,,,,,,,,,,
27016,26826,27327,27246,,,,,,,,,,,,
31259,31149,31291,30587,,,,,,,,,,,,
36045,37071,36820,37189,,,,,,,,,,,,
41254,40573,40939,40409,,,,,,,,,,,,
47402,45525,46020,45938,,,,,,,,,,,,
49805,50289,51590,50764,,,,,,,,,,,,
54969,55101,54615,56148,,,,,,,,,,,,
59927,60781,60658,59707,,,,,,,,,,,,
65603,64408,63939,65204,,,,,,,,,,,,
69790,69968,69265,69696,,,,,,,,,,,,
75428,74575,73733,75406,,,,,,,,,,,,
78872,78487,78391,78041,,,,,,,,,,,,
84412,84985,83797,82814,,,,,,,,,,,,
88466,88162,89878,89177,,,,,,,,,,,,
93651,93456,94655,94048,,,,,,,,,,,,
98977,97731,99287,99299,,,,,,,,,,,,
102705,102511,103037,101935,,,,,,,,,,,,
107390,108593,110537,108054,,,,,,,,,,,,
114665,112707,112805,112493,,,,,,,,,,,,
21637,21637,21973,21972,,,,,,,,,,,,
27222,27312,27435,26668,,,,,,,,,,,,
31282,31314,31891,31714,,,,,,,,,,,,
36123,35884,36045,35955,,,,,,,,,,,,
40717,41269,41382,41393,,,,,,,,,,,,
45069,45962,46532,46263,,,,,,,,,,,,
49918,51145,50098,50499,,,,,,,,,,,,
54946,55211,55867,53873,,,,,,,,,,,,
61343,60441,59890,60847,,,,,,,,,,,,
65037,65265,66982,64116,,,,,,,,,,,,
70888,70171,69196,68646,,,,,,,,,,,,
74918,73887,76391,75505,,,,,,,,,,,,
79291,79588,79679,78065,,,,,,,,,,,,
83840,83340,83448,84857,,,,,,,,,,,,
89036,87642,87657,87458,,,,,,,,,,,,
93115,93540,93547,94819,,,,,,,,,,,,
99765,98433,99563,98548,,,,,,,,,,,,
103350,104592,104946,102125,,,,,,,,,,,,
109016,109077,107509,108563,,,,,,,,,,,,
112445,110756,112531,114612,,,,,,,,,,,,
21647,22234,21818,21136,,,,,,,,,,,,
