10%/tk1-30/bue1-20
160657
154802
147075
143526
137171
129654
120933
114460
106291
101045
94994
88836
82289
76223
73568
69106
62423
176784
170936
166544
161250
155672
150560
144740
137587
129360
124270
116090
109034
102748
97651
90341
84558
76911
74572
67723
65418
177069
172380
166348
162667
156676
150919
143729
137783
131586
123700
119664
110124
103331
97241
90630
83979
81062
76178
72163
66471
176569
172775
167562
161353
156152
150244
145031
138824
134182
128277
121559
112132
106719
97763
93424
88821
83373
77542
71187
67711
176314
172651
167557
162773
155286
151629
145902
139554
134539
128529
118694
114554
107171
100616
96045
88707
83083
76253
72920
69001
176921
171589
167231
162397
157616
151330
145804
140556
134249
128986
122564
116827
108539
102736
95284
90786
85667
79211
75190
69855
176670
172920
167396
162866
157458
151522
146639
142507
133695
129778
124227
116347
110477
105948
96535
90800
85588
80397
76725
70058
177341
172297
167798
161089
158611
152191
146726
142139
136097
131447
125175
118788
111346
105732
101010
91085
86275
80597
77057
72595
177820
172439
167719
162640
158116
152095
146339
140866
135501
131814
124274
118053
113632
108048
102651
91466
89876
84429
76049
73706
177968
172908
167852
162076
157168
152130
148506
142348
138001
131704
126589
120790
115824
108955
102261
95263
89777
83722
78788
73790
50%/tk1-30/bue1-20
70442
55275
48519
38939
34536
31011
30254
27454
26423
26886
24563
25182
22623
21868
22431
22417
21641
21596
22141
20811
105899
87771
72054
62126
54551
48767
45497
43617
41256
36312
35424
35514
34195
33733
32573
32229
30479
30896
29747
29805
126230
111175
93292
78868
69832
63570
56953
52918
48977
47327
44302
41629
40758
39418
38132
38276
35733
35619
36246
34432
140054
124926
110293
98556
83654
75573
70118
62495
56708
55367
52723
49302
45962
45209
43785
42538
39465
39841
41683
36924
146951
135158
120839
104883
92235
82492
75243
68726
65621
60153
56308
54897
51718
48333
47740
44349
43537
42175
41347
40728
154956
143320
129331
117661
105835
96796
86862
77833
69318
65594
60134
59768
54282
54650
51014
48372
45121
46027
45204
43841
158384
149050
139927
126577
116272
103524
92366
84359
75934
72997
67083
61916
60145
57341
52908
51055
49075
47843
45291
46271
162335
153377
142868
134105
122548
109686
99126
90757
82552
76462
72206
66333
63021
60685
56274
56067
52179
51667
50554
47124
165897
155903
149608
139737
128398
118355
108270
94530
88539
80501
75410
71846
66786
63657
59466
55688
54401
52648
50084
48925
166565
159359
152942
141434
132316
123348
113820
101121
94023
86101
79671
76856
69603
65506
63160
58026
58601
53195
51100
49001
168890
161577
154473
146145
138040
128480
118383
106321
97718
92081
83870
79470
72807
68472
65375
61588
58120
57146
52999
52187
171298
162009
155631
148523
139757
130284
121559
112650
105439
97635
88113
81725
77473
73373
67093
62043
61306
56442
54927
52255
170698
165600
159123
151156
144335
135722
124472
118201
106904
99099
92025
85810
77731
73288
70262
65566
61188
61243
56522
54221
173217
166561
159015
151897
146745
138776
129812
118048
111099
103680
95214
89138
80958
77565
74344
69748
64883
60659
58550
54927
173606
167590
162097
155246
146477
141681
130889
125326
114067
107548
99990
92270
85012
79814
74546
70563
66248
64287
59538
58160
175152
168697
162632
156494
149353
141560
135061
125960
117385
114233
103044
93864
88142
82386
76788
72107
67142
65182
62102
57501
175845
169592
163292
156635
152807
145290
135591
130149
123031
114520
106506
99555
91668
85688
79308
75090
69138
65936
62750
58697
175289
170658
164624
158576
152729
144417
139018
131396
124645
113520
109112
101819
91431
87459
82329
75667
70940
68060
61728
61852
175458
170719
165576
158371
152845
147244
139264
134419
127456
118202
112859
105010
96266
90964
85217
78927
74211
69679
64136
61406
177689
169553
165891
159787
153556
146005
141874
133308
128387
119951
111352
105220
97441
92315
85088
79117
74847
70497
66323
63546
176044
171120
167055
160447
154929
149951
142597
135016
130113
122363
116857
107497
99958
94346
88503
81713
76777
71774
64488
62634
177334
171494
165674
161988
155954
149677
144273
135679
131260
122940
117160
108242
102115
93819
88940
84064
78161
74817
67404
66028
176466
171016
165930
161566
154784
149752
143543
140602
129842
125416
117278
113050
105707
98436
91435
84784
80192
75086
71262
66337
176449
171656
167181
161368
156871
151046
144747
139242
132165
126591
121235
113377
106578
98262
95657
88081
82536
76019
72358
67387
176690
171952
166453
161974
157344
151254
144920
140016
134612
128311
121242
114261
109608
101920
94104
88266
81303
77088
72521
67627
176704
172058
166086
162523
156087
152453
144566
141605
134988
127702
123757
116727
110371
101696
96336
93089
86184
79097
72779
69383
176517
172082
167941
162008
157171
152410
145728
142540
135570
128820
124356
117988
111139
105131
98469
92889
84469
80530
75548
70819
176822
172141
167952
161654
158128
151492
146983
142054
136098
128510
125239
118762
111061
104062
99724
91765
87397
82948
78888
73486
177166
172097
167236
163595
158211
153674
147194
142502
136498
129274
123509
120927
113718
107179
101337
95299
87357
82425
76898
72403
176887
172210
167693
162415
157352
153180
146866
143673
135922
130934
126851
119679
115350
109610
102345
96369
89983
83146
77853
73410
70%/tk1-30/bue1-20
70390
54223
45418
38233
33545
32377
29934
28676
26173
25458
24645
23841
23590
23482
22294
22030
22505
21901
21352
21840
107357
88216
71926
59600
53980
49488
45369
41780
39293
36916
36420
34836
34669
32872
33994
31337
30241
30451
30593
29878
125920
111502
94845
80394
70886
62172
55508
53163
48219
45311
44635
42339
41859
40149
37546
38092
37369
37935
35815
34141
139298
124546
110050
96621
84222
72297
67482
62053
58940
52414
50281
48205
46556
44909
43674
41294
39817
41024
38682
38299
146929
135171
121329
107532
92686
84276
77233
73434
62694
59879
56638
53601
50496
47597
46822
44730
43695
44796
41955
39956
152864
142796
129518
118319
104931
91999
85088
78041
71634
64509
61785
58354
54640
52380
49242
50031
46979
45431
44220
43773
157583
147634
137246
129672
115554
106888
92018
83421
76256
70083
66305
61309
58955
57409
54170
51829
50690
48590
45218
45160
162135
153132
143599
133944
122719
111220
99368
89552
84962
76335
73654
66704
61318
58403
56037
54406
51959
50279
49534
47390
164488
155487
147942
138460
127292
115800
108395
95690
88849
81630
76204
69709
65974
62803
60866
58390
54576
54413
49552
49283
167773
160820
150961
140658
132276
124148
111160
103907
92011
86428
81627
73773
71349
66823
64253
59625
55924
54274
52674
48931
168940
163444
154876
145161
135751
126949
116035
108687
98845
90307
84108
76881
72882
68956
65028
61454
59564
56624
52303
51220
169945
163412
154662
148943
139408
130324
120067
111736
102282
94286
90279
81100
74104
70937
66609
63250
59017
59427
55467
51752
170977
166969
158640
152117
143679
133678
126728
112887
109353
100811
91295
87654
79052
74316
68929
68245
63596
59684
57195
54393
173298
166713
160478
153877
146393
136709
131894
119184
112731
104550
97002
89321
81376
75796
73935
69028
66224
61311
58635
55497
173311
168461
161496
153495
148550
139683
132136
124038
114668
105677
98448
92150
85729
80929
76547
69814
68614
63001
61449
56520
174448
168503
162819
156031
149524
139121
135701
129016
117882
110154
100683
95964
88477
82122
79536
74574
69013
66957
60642
57920
175232
169784
163330
156462
151697
145752
135310
127865
121832
113088
105071
98506
90406
84726
77174
74432
70437
66401
62790
58433
175575
169610
165428
158619
152134
145023
139537
132704
125401
114820
108220
101000
92179
88858
80017
76524
71792
68889
63556
62158
175734
170414
164277
158490
155339
147017
140512
134376
126315
118304
109400
104012
96321
88526
84247
80350
74513
68651
65424
61521
175985
170883
165652
158650
154515
146974
142816
134663
126235
119261
113552
105594
98692
88655
85069
80099
75182
72550
66470
63797
177147
171033
165487
160700
154853
147273
143296
136062
129311
121599
114812
109442
100900
92316
87685
81173
78879
73389
68984
63103
177417
171600
167698
160902
155645
150617
143249
136508
129260
125028
115832
109487
100783
94158
88956
82664
79080
72879
70379
67115
176625
172175
166659
161235
155641
149661
144909
138356
132846
125826
118528
112590
103731
99375
90376
83889
79412
73688
71229
64749
176553
172126
167219
162993
156835
150528
145826
138962
133847
126808
118736
113750
106385
97915
95109
85933
81814
74950
70379
67491
176236
172184
165818
161722
156944
151320
146697
140822
134215
128453
122537
114719
108371
100347
93650
90136
84022
77641
71939
67250
177498
172211
167600
162804
157708
151431
147041
139653
134675
128577
122772
116231
109448
100601
95321
93478
84385
78553
72936
68857
177892
172418
168034
161134
157709
151627
146547
140891
136971
129620
123192
116632
109356
103867
96608
89457
86600
78612
75851
72380
176929
173532
167098
162578
156273
152795
148294
141516
137127
131846
124155
117933
112309
105057
97428
93867
86738
82438
74822
71849
176511
172807
167295
162291
157764
153068
146915
143415
135955
131570
124680
119688
112164
107265
99651
94359
87804
82462
78920
71555
177100
172740
168879
162333
159319
153539
148046
141911
136447
131027
126300
118801
113728
108168
104290
94620
91187
85565
79406
71944
90%/tk1-30/bue1-20
70644
59287
46460
39467
34829
30900
30255
27493
26634
25362
24918
23829
23079
23156
22741
22512
22516
21439
21381
22150
104418
87672
73977
62061
54343
48417
43936
42291
39575
37160
37910
35483
35852
32948
32133
31371
31420
31125
29308
29502
127093
110104
94931
78829
67865
60503
54857
54889
50180
45767
42982
42268
41266
39738
37851
38008
37553
35797
34664
35473
139274
125813
111327
92860
81673
74863
67747
61874
57354
53663
50135
47976
46434
43227
43387
44243
42515
39474
38164
39019
147814
135557
124488
108079
96743
82575
75989
70168
64259
60948
54774
52657
51298
48993
47524
46811
45696
43759
41160
40330
153696
142839
129977
117075
105973
93930
83450
76885
71800
65126
61888
58123
55374
53446
51186
48505
47746
46634
44506
42196
159540
148277
136986
126912
114622
105992
89312
83452
77529
71148
68104
62688
59221
57491
53358
51969
50142
47981
44591
43237
161841
154917
141929
131585
122616
113267
100567
90283
82156
78794
71190
69735
62897
59959
58575
55040
52510
49590
49279
45935
165359
156715
146674
138168
129409
118094
106512
97613
92007
81086
75883
71379
68032
63735
58429
56553
54524
51734
49653
48885
166976
159980
151341
143330
133085
123946
112192
107175
95133
85157
80299
72134
71593
65142
63655
59200
55804
54938
49958
50664
169832
162414
155294
147028
136827
128431
117066
108770
99995
87894
83905
77446
71941
67758
64588
63602
60387
55733
55749
53998
170667
163823
157826
148849
141497
132934
122610
113698
104328
97176
86882
81376
76746
73794
66475
64125
61131
56038
54177
54330
171102
165549
158928
149398
143741
135036
128043
116906
106489
101335
90834
87188
80232
76030
69248
67518
64114
61410
57421
56229
172106
167791
160979
153046
146209
137422
129120
122223
113664
105341
96036
89328
83367
75989
72969
66922
65495
61479
57553
56433
173641
168313
160833
155022
146251
140956
130817
124894
115460
110413
98003
91325
83815
78842
72546
71613
64094
60449
58019
57048
174329
169272
163002
156219
149009
142209
133297
126639
118166
111598
103364
95312
89513
83350
77131
72429
66701
63613
59733
58666
175510
168947
163788
156829
151344
145009
135698
130538
122280
112420
105042
96245
90815
86096
81582
74476
71939
67396
63584
59376
176345
169722
164520
158681
151659
145548
138831
130987
123372
114336
107185
102441
91642
86961
81165
77704
72265
68297
66026
61290
176693
169580
164366
158028
153732
146674
140051
133876
123166
116646
111106
103281
95944
90317
80728
79764
73132
68024
65453
62172
175674
171075
165515
159804
154552
147156
140495
134428
128887
121694
113636
106009
100334
89821
86353
80249
75267
70735
64869
62506
176946
171052
164854
160844
155780
148501
143613
137533
129570
122447
115976
107455
102886
93892
90368
83070
77432
70979
69123
63235
176131
170717
165979
161202
155288
150021
143821
139146
131448
123772
116380
110602
103071
94111
88113
83657
78366
73474
69221
67222
177805
172618
166307
160969
156840
150498
145903
138100
132522
126269
118015
112603
104996
96350
92462
84720
81959
75520
71101
66900
177285
172038
167153
161722
157713
150036
145562
138928
131821
127652
119409
114093
105569
98703
92700
86046
80926
76610
71517
69078
177076
171968
166361
162115
156394
150774
145135
140291
134051
128194
121461
115322
108442
100122
94104
88759
81379
78415
72179
68433
177334
172109
166982
161043
157624
151795
146741
140456
134790
129726
121837
114080
109413
101541
97271
89210
82415
80084
73508
70366
177624
172192
166427
162616
157853
153799
146375
141454
133764
131403
123399
118004
112982
103368
98689
92725
86175
79496
74914
70845
177064
172284
167273
163198
157399
150846
146903
141917
135836
131309
124468
118268
112437
104254
100883
91913
87021
82281
76191
71775
176875
173137
168295
163698
158072
153383
148786
142296
135092
132332
124895
119980
113274
107693
100542
93840
90083
82180
78696
70459
177383
171938
168247
162137
158331
152793
146569
142500
136408
131713
126269
118312
115395
108479
102886
96549
91772
82728
77630
73432
